target,source,diffusion_count,diffusion_weighted_sum,skills_diffused,year_emission,year_adoption,avg_rca_source,avg_rca_target,diffusion_weighted_mean,source_education,source_wage,target_education,target_wage,structural_distance,education_diff_abs,education_diff_rel,wage_diff_abs,wage_diff_rel,Source_Cluster,Target_Cluster,same_cluster
53-3033.00,51-9191.00,18,25.5161608679571,"Arm-Hand Steadiness|Controlling Machines and Processes|Documenting/Recording Information|Dynamic Flexibility|Equipment Maintenance|Glare Sensitivity|Hearing Sensitivity|Inspecting Equipment, Structures, or Materials|Mechanical|Night Vision|Performing General Physical Activities|Reaction Time|Repairing|Sound Localization|Spatial Orientation|Troubleshooting|Trunk Strength|Wrist-Finger Speed",2015,2023,1.24431310799544,1.665170854661,1.41756449266429,2.07390739073907,31710,1.7946,44140,,-0.279307390739074,-0.134676886724213,12430,0.3919899085462,2,2,1
53-3033.00,51-9195.03,16,20.2895596237736,"Communicating with Supervisors, Peers, or Subordinates|Controlling Machines and Processes|Dynamic Flexibility|Dynamic Strength|Explosive Strength|Finger Dexterity|Foreign Language|Inspecting Equipment, Structures, or Materials|Manual Dexterity|Mechanical|Reaction Time|Repairing and Maintaining Mechanical Equipment|Resolving Conflicts and Negotiating with Others|Selective Attention|Transportation|Wrist-Finger Speed",2015,2023,1.15908731520715,1.40382103307832,1.26809747648585,2.102,29630,1.7946,44140,,-0.3074,-0.146241674595623,14510,0.489706378670267,2,2,1
53-3033.00,51-9195.04,18,24.5078691074992,"Controlling Machines and Processes|Dynamic Strength|Equipment Maintenance|Explosive Strength|Food Production|Glare Sensitivity|Hearing Sensitivity|Inspecting Equipment, Structures, or Materials|Manual Dexterity|Mechanical|Night Vision|Operations Monitoring|Reaction Time|Repairing|Selective Attention|Time Sharing|Troubleshooting|Wrist-Finger Speed",2015,2023,1.27809206641587,1.48212572759558,1.36154828374996,1.82531746825317,29630,1.7946,44140,,-0.0307174682531743,-0.0168285620377977,14510,0.489706378670267,2,2,1
53-3033.00,51-9198.00,23,31.289118582603,Arm-Hand Steadiness|Controlling Machines and Processes|Documenting/Recording Information|Dynamic Flexibility|Equipment Maintenance|Explosive Strength|Finger Dexterity|Food Production|Glare Sensitivity|Hearing Sensitivity|Manual Dexterity|Night Vision|Operations Monitoring|Perceptual Speed|Performing General Physical Activities|Reaction Time|Repairing|Repairing and Maintaining Mechanical Equipment|Selective Attention|Sound Localization|Spatial Orientation|Trunk Strength|Wrist-Finger Speed,2015,2023,1.20632147073157,1.57615605249099,1.36039646011317,1.8705,23960,1.7946,44140,,-0.0758999999999999,-0.0405773857257417,20180,0.842237061769616,2,2,1
53-3033.00,53-4011.00,14,20.112180633915,"Communicating with Supervisors, Peers, or Subordinates|Documenting/Recording Information|Geography|Glare Sensitivity|Hearing Sensitivity|Inspecting Equipment, Structures, or Materials|Night Vision|Operation and Control|Perceptual Speed|Reaction Time|Selective Attention|Transportation|Troubleshooting|Wrist-Finger Speed",2015,2023,1.40591188012645,1.48034059224392,1.43658433099393,2.34,56240,1.7946,44140,,-0.5454,-0.233076923076923,-12100,-0.215149359886202,2,2,1
53-3033.00,53-6021.00,15,21.9722809006506,"Assisting and Caring for Others|Communicating with Supervisors, Peers, or Subordinates|Documenting/Recording Information|Dynamic Strength|Explosive Strength|Food Production|Geography|Glare Sensitivity|Manual Dexterity|Night Vision|Operation and Control|Selective Attention|Spatial Orientation|Time Sharing|Transportation",2015,2023,1.40761892854105,1.54489062041029,1.46481872671004,1.6555,20630,1.7946,44140,,0.1391,0.0840229537903956,23510,1.13960252060107,2,2,1
53-3033.00,53-6051.07,17,24.2571117089979,Documenting/Recording Information|Equipment Maintenance|Geography|Glare Sensitivity|Hearing Sensitivity|Night Vision|Operations Monitoring|Perceptual Speed|Performing General Physical Activities|Reaction Time|Repairing|Repairing and Maintaining Mechanical Equipment|Sound Localization|Transportation|Troubleshooting|Trunk Strength|Wrist-Finger Speed,2015,2023,1.29444271469329,1.59685001901677,1.4268889240587,2.3887,70820,1.7946,44140,,-0.5941,-0.248712688910286,-26680,-0.376729737362327,2,2,1
53-3033.00,53-6061.00,10,13.9687470508462,Assisting and Caring for Others|Explosive Strength|Food Production|Foreign Language|Geography|Perceptual Speed|Resolving Conflicts and Negotiating with Others|Selective Attention|Time Sharing|Transportation,2015,2023,1.59937483033547,1.22978107433044,1.39687470508462,1.86251374862514,25930,1.7946,44140,,-0.0679137486251376,-0.0364634884844581,18210,0.702275356729657,1,2,0
53-3033.00,53-7021.00,13,18.5595410276953,"Arm-Hand Steadiness|Glare Sensitivity|Hearing Sensitivity|Inspecting Equipment, Structures, or Materials|Mechanical|Operation and Control|Operations Monitoring|Perceptual Speed|Performing General Physical Activities|Reaction Time|Spatial Orientation|Troubleshooting|Wrist-Finger Speed",2015,2023,1.31793677432977,1.5595207638141,1.42765700213041,2.5279,51650,1.7946,44140,,-0.7333,-0.290082677321097,-7510,-0.14540174249758,2,2,1
53-5022.00,11-2021.00,6,7.52771084979126,Flexibility of Closure|Geography|Law and Government|Memorization|Telecommunications|Time Sharing,2015,2023,1.33051522448649,1.19106731930605,1.25461847496521,6.6805,128750,2.4963,51880,,-4.1842,-0.626330364493676,-76870,-0.59704854368932,1,2,0
53-5022.00,13-1022.00,4,4.47248719987295,Flexibility of Closure|Law and Government|Telecommunications|Visual Color Discrimination,2015,2023,1.10591967687495,1.1328310276853,1.11812179996824,3.9402,52940,2.4963,51880,,-1.4439,-0.366453479518806,-1060,-0.0200226671703816,1,2,0
53-5022.00,13-1041.03,7,8.5419397631775,Education and Training|Flexibility of Closure|Law and Government|Memorization|Psychology|Technology Design|Time Sharing,2015,2023,1.43301079329772,1.0694048624323,1.22027710902536,6.1439,65640,2.4963,51880,,-3.6476,-0.59369455883071,-13760,-0.209628275441804,1,2,0
53-5022.00,17-2011.00,6,7.79195720344855,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Flexibility of Closure|Hearing Sensitivity|Memorization|Physics|Technology Design",2015,2023,1.61001074155627,1.09269728379395,1.29865953390809,6.5907,107830,2.4963,51880,,-4.0944,-0.621239018617142,-55950,-0.51887229898915,1,2,0
53-5022.00,17-2072.01,8,10.8483416472633,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Education and Training|Equipment Selection|Geography|Monitoring Processes, Materials, or Surroundings|Physics|Technology Design|Telecommunications",2015,2023,1.49034565417255,1.26626057827073,1.35604270590791,5.8465,98270,2.4963,51880,,-3.3502,-0.573026597109382,-46390,-0.472066754859062,1,2,0
53-5022.00,19-3093.00,6,7.85173239882945,Education and Training|Food Production|Geography|Law and Government|Memorization|Psychology,2015,2023,1.44051943428442,1.21984124795796,1.30862206647158,4.94030596940306,55800,2.4963,51880,,-2.44400596940306,-0.494707409731218,-3920,-0.0702508960573477,1,2,0
53-5022.00,27-1023.00,7,8.55871277953549,"Far Vision|Finger Dexterity|Food Production|Manual Dexterity|Monitoring Processes, Materials, or Surroundings|Psychology|Telecommunications",2015,2023,1.16434867134504,1.2948456269765,1.22267325421936,2.64,25010,2.4963,51880,,-0.1437,-0.0544318181818183,26870,1.07437025189924,1,2,0
53-5022.00,27-1026.00,10,13.1148507705196,Extent Flexibility|Far Vision|Finger Dexterity|Gross Body Coordination|Manual Dexterity|Psychology|Spatial Orientation|Stamina|Technology Design|Visual Color Discrimination,2015,2023,1.25191928310454,1.42269805069303,1.31148507705196,3.6234,26870,2.4963,51880,,-1.1271,-0.311061434012254,25010,0.93077781912914,1,2,0
53-5022.00,29-9093.00,15,18.4565885540294,"Auditory Attention|Education and Training|Finger Dexterity|Flexibility of Closure|Inspecting Equipment, Structures, or Materials|Manual Dexterity|Medicine and Dentistry|Memorization|Operations Monitoring|Perceptual Speed|Psychology|Reaction Time|Stamina|Time Sharing|Visual Color Discrimination",2015,2023,1.28805086230623,1.2426116516742,1.23043923693529,5.12357528494301,48235,2.4963,51880,,-2.62727528494301,-0.51278162978574,3645,0.0755675339483777,1,2,0
53-5022.00,33-9021.00,10,12.3937396933299,"Education and Training|Flexibility of Closure|Geography|Law and Government|Medicine and Dentistry|Monitoring Processes, Materials, or Surroundings|Perceptual Speed|Psychology|Public Safety and Security|Telecommunications",2015,2023,1.350631190965,1.16742026144135,1.23937396933299,4.50705070507051,45610,2.4963,51880,,-2.01075070507051,-0.446134476101718,6270,0.13746985310239,1,2,0
53-5022.00,35-3023.01,13,16.7318989050284,Auditory Attention|Equipment Maintenance|Finger Dexterity|Flexibility of Closure|Food Production|Gross Body Coordination|Manual Dexterity|Medicine and Dentistry|Memorization|Operation and Control|Perceptual Speed|Time Sharing|Visual Color Discrimination,2015,2023,1.2583961429493,1.37032883066834,1.28706914654064,1.8203,48235,2.4963,51880,,0.676,0.371367357029061,3645,0.0755675339483777,1,2,0
53-5022.00,37-2021.00,13,17.3489359470517,Depth Perception|Equipment Selection|Extent Flexibility|Far Vision|Flexibility of Closure|Food Production|Geography|Gross Body Coordination|Hearing Sensitivity|Law and Government|Night Vision|Stamina|Time Sharing,2015,2023,1.22365363387392,1.47696468140893,1.33453353438859,2.1111,32160,2.4963,51880,,0.3852,0.182464118232201,19720,0.61318407960199,2,2,1
53-5022.00,37-3011.00,11,16.4782361312502,Auditory Attention|Equipment Maintenance|Equipment Selection|Far Vision|Food Production|Geography|Gross Body Coordination|Mechanical|Night Vision|Operation and Control|Peripheral Vision,2015,2023,1.2409869251253,1.83289948945742,1.49802146647729,2.7467,25030,2.4963,51880,,-0.2504,-0.0911639421851677,26850,1.07271274470635,2,2,1
53-5022.00,37-3012.00,11,15.0768500184915,"Education and Training|Equipment Maintenance|Equipment Selection|Geography|Glare Sensitivity|Law and Government|Monitoring Processes, Materials, or Surroundings|Peripheral Vision|Physics|Public Safety and Security|Telecommunications",2015,2023,1.19352036921286,1.64710002199242,1.37062272895378,2.5275,32540,2.4963,51880,,-0.0312000000000001,-0.0123442136498517,19340,0.594345421020283,2,2,1
53-5022.00,39-3031.00,13,16.308158707632,Education and Training|Far Vision|Flexibility of Closure|Food Production|Geography|Hearing Sensitivity|Memorization|Perceptual Speed|Psychology|Public Safety and Security|Repairing and Maintaining Electronic Equipment|Time Sharing|Visual Color Discrimination,2015,2023,1.276441079962,1.24852206668654,1.25447374674092,1.84098409840984,19180,2.4963,51880,,0.655315901590159,0.355959566492829,32700,1.70490093847758,1,2,0
53-5022.00,39-5092.00,14,17.6727337525318,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Education and Training|Far Vision|Finger Dexterity|Food Production|Geography|Hearing Sensitivity|Law and Government|Manual Dexterity|Medicine and Dentistry|Physics|Psychology|Technology Design|Time Sharing",2015,2023,1.32250341802269,1.22395781588679,1.26233812518084,1.7951,20820,2.4963,51880,,0.7012,0.390618907024678,31060,1.49183477425552,1,2,0
53-5022.00,41-9021.00,6,8.9665827447252,Building and Construction|Education and Training|Geography|Law and Government|Psychology|Telecommunications,2015,2023,1.81071202476605,1.26423088875375,1.4944304574542,5.2126,56860,2.4963,51880,,-2.7163,-0.521102712657791,-4980,-0.0875835385156525,1,2,0
53-5022.00,43-1011.00,8,8.96179035149287,"Education and Training|Law and Government|Memorization|Monitoring Processes, Materials, or Surroundings|Psychology|Quality Control Analysis|Telecommunications|Time Sharing",2015,2023,1.1172217152451,1.12966990475943,1.12022379393661,4.584,52630,2.4963,51880,,-2.0877,-0.455431937172775,-750,-0.0142504275128253,1,2,0
53-5022.00,43-9111.00,10,12.4418792031311,Education and Training|Far Vision|Flexibility of Closure|Food Production|Geography|Law and Government|Memorization|Perceptual Speed|Psychology|Technology Design,2015,2023,1.31003234802584,1.19358203476944,1.24418792031311,6.16561656165617,42700,2.4963,51880,,-3.66931656165617,-0.595125649635037,9180,0.214988290398126,1,2,0
53-5022.00,47-2011.00,16,23.34625899623,"Auditory Attention|Building and Construction|Depth Perception|Equipment Maintenance|Glare Sensitivity|Gross Body Coordination|Inspecting Equipment, Structures, or Materials|Manual Dexterity|Night Vision|Operations Monitoring|Peripheral Vision|Physics|Quality Control Analysis|Reaction Time|Repairing and Maintaining Electronic Equipment|Spatial Orientation",2015,2023,1.20134975474619,1.81711307293018,1.45914118726437,2.0196,60120,2.4963,51880,,0.4767,0.236036838978016,-8240,-0.137059214903526,2,2,1
53-5022.00,47-2053.00,19,25.8774811676216,"Auditory Attention|Building and Construction|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Selection|Extent Flexibility|Far Vision|Finger Dexterity|Manual Dexterity|Mechanical|Monitoring Processes, Materials, or Surroundings|Night Vision|Perceptual Speed|Peripheral Vision|Physics|Public Safety and Security|Quality Control Analysis|Reaction Time|Repairing and Maintaining Electronic Equipment|Spatial Orientation",2015,2023,1.19813620746366,1.60124912938872,1.36197269303271,2.08079192080792,40710,2.4963,51880,,0.415508079192081,0.199687472369053,11170,0.274379759272906,2,2,1
53-5022.00,47-2082.00,15,21.9175902587744,"Building and Construction|Depth Perception|Extent Flexibility|Finger Dexterity|Glare Sensitivity|Gross Body Coordination|Inspecting Equipment, Structures, or Materials|Mechanical|Memorization|Night Vision|Operation and Control|Peripheral Vision|Stamina|Time Sharing|Visual Color Discrimination",2015,2023,1.35139616691843,1.64161528217824,1.4611726839183,1.9629,47970,2.4963,51880,,0.5334,0.271740791685771,3910,0.0815092766312278,2,2,1
53-5022.00,47-2131.00,15,21.261008544958,Auditory Attention|Building and Construction|Extent Flexibility|Finger Dexterity|Flexibility of Closure|Glare Sensitivity|Hearing Sensitivity|Memorization|Operation and Control|Perceptual Speed|Peripheral Vision|Physics|Spatial Orientation|Stamina|Technology Design,2015,2023,1.28699642123538,1.60045219733749,1.41740056966387,1.7305,35040,2.4963,51880,,0.7658,0.442531060387171,16840,0.480593607305936,2,2,1
53-5022.00,47-2151.00,18,23.7065290430692,"Building and Construction|Depth Perception|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Selection|Geography|Gross Body Coordination|Law and Government|Manual Dexterity|Medicine and Dentistry|Monitoring Processes, Materials, or Surroundings|Operation and Control|Operations Monitoring|Physics|Psychology|Repairing and Maintaining Electronic Equipment|Spatial Orientation|Stamina|Telecommunications",2015,2023,1.24279871106598,1.43172075558848,1.31702939128162,2.0993,37780,2.4963,51880,,0.397,0.18911065593293,14100,0.373213340391742,2,2,1
53-5022.00,47-2152.04,18,23.3291845781028,Building and Construction|Education and Training|Extent Flexibility|Geography|Glare Sensitivity|Gross Body Coordination|Law and Government|Memorization|Operations Monitoring|Peripheral Vision|Physics|Public Safety and Security|Quality Control Analysis|Repairing and Maintaining Electronic Equipment|Stamina|Technology Design|Telecommunications|Visual Color Discrimination,2015,2023,1.21236264206495,1.43324219006342,1.2960658098946,3.6403,50620,2.4963,51880,,-1.144,-0.314259813751614,1260,0.0248913472935599,2,2,1
53-5022.00,47-2161.00,12,16.79845069973,"Building and Construction|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Extent Flexibility|Food Production|Manual Dexterity|Medicine and Dentistry|Peripheral Vision|Public Safety and Security|Reaction Time|Spatial Orientation|Stamina|Visual Color Discrimination",2015,2023,1.27463555988599,1.59606171766954,1.39987089164417,1.3893,37320,2.4963,51880,,1.107,0.796804145972792,14560,0.390139335476956,2,2,1
53-5022.00,47-2171.00,20,28.5261393495045,"Building and Construction|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Selection|Extent Flexibility|Finger Dexterity|Glare Sensitivity|Hearing Sensitivity|Inspecting Equipment, Structures, or Materials|Manual Dexterity|Medicine and Dentistry|Night Vision|Operation and Control|Peripheral Vision|Physics|Psychology|Public Safety and Security|Reaction Time|Spatial Orientation|Stamina|Technology Design",2015,2023,1.29048817260657,1.64062688172351,1.42630696747522,1.9302,48010,2.4963,51880,,0.5661,0.293285669878769,3870,0.08060820662362,2,2,1
53-5022.00,47-2181.00,17,23.9616417819799,"Building and Construction|Depth Perception|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Education and Training|Extent Flexibility|Food Production|Glare Sensitivity|Mechanical|Medicine and Dentistry|Monitoring Processes, Materials, or Surroundings|Night Vision|Peripheral Vision|Physics|Public Safety and Security|Reaction Time|Spatial Orientation|Time Sharing",2015,2023,1.22711945246457,1.68602344257554,1.40950834011647,2.58641728345669,36720,2.4963,51880,,-0.0901172834566917,-0.0348425151784679,15160,0.412854030501089,2,2,1
53-5022.00,47-2221.00,15,20.221006823572,"Auditory Attention|Depth Perception|Far Vision|Glare Sensitivity|Hearing Sensitivity|Inspecting Equipment, Structures, or Materials|Manual Dexterity|Operation and Control|Perceptual Speed|Psychology|Public Safety and Security|Quality Control Analysis|Reaction Time|Technology Design|Time Sharing",2015,2023,1.2467605828825,1.46715857085596,1.34806712157146,2.10698930106989,50490,2.4963,51880,,0.389310698930107,0.184771084851936,1390,0.0275302040007923,2,2,1
53-5022.00,47-4041.00,17,22.394922232474,Equipment Maintenance|Extent Flexibility|Food Production|Geography|Gross Body Coordination|Law and Government|Mechanical|Medicine and Dentistry|Memorization|Peripheral Vision|Physics|Psychology|Public Safety and Security|Repairing and Maintaining Electronic Equipment|Spatial Orientation|Telecommunications|Time Sharing,2015,2023,1.19048901391217,1.51048021371828,1.31734836661612,2.81868186818682,39690,2.4963,51880,,-0.322381868186819,-0.114373272069259,12190,0.307130259511212,2,2,1
53-5022.00,47-4061.00,21,28.367757681047,"Auditory Attention|Building and Construction|Depth Perception|Equipment Maintenance|Equipment Selection|Far Vision|Flexibility of Closure|Geography|Glare Sensitivity|Gross Body Coordination|Inspecting Equipment, Structures, or Materials|Medicine and Dentistry|Monitoring Processes, Materials, or Surroundings|Operation and Control|Operations Monitoring|Perceptual Speed|Physics|Psychology|Reaction Time|Stamina|Telecommunications",2015,2023,1.24782351582635,1.47801910165944,1.35084560385938,1.9022,52830,2.4963,51880,,0.5941,0.312322573861844,-950,-0.017982207079311,2,2,1
53-5022.00,49-2011.00,14,19.3054724042623,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Maintenance|Equipment Selection|Finger Dexterity|Inspecting Equipment, Structures, or Materials|Mechanical|Memorization|Night Vision|Operation and Control|Operations Monitoring|Perceptual Speed|Repairing and Maintaining Electronic Equipment|Technology Design|Time Sharing",2015,2023,1.30449024049181,1.50309122416841,1.37896231459017,3.46395360463954,36840,2.4963,51880,,-0.967653604639537,-0.279349470311463,15040,0.408251900108578,2,2,1
53-5022.00,49-2091.00,13,17.7352164098755,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Maintenance|Equipment Selection|Finger Dexterity|Hearing Sensitivity|Inspecting Equipment, Structures, or Materials|Mechanical|Operations Monitoring|Public Safety and Security|Quality Control Analysis|Repairing and Maintaining Electronic Equipment|Technology Design|Telecommunications",2015,2023,1.34842669575338,1.39848883037789,1.36424741614427,3.3662,58540,2.4963,51880,,-0.8699,-0.258421959479532,-6660,-0.113768363512129,2,2,1
53-5022.00,49-2098.00,17,23.1050573509833,"Building and Construction|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Education and Training|Extent Flexibility|Hearing Sensitivity|Inspecting Equipment, Structures, or Materials|Law and Government|Manual Dexterity|Mechanical|Night Vision|Operation and Control|Operations Monitoring|Peripheral Vision|Public Safety and Security|Quality Control Analysis|Repairing and Maintaining Electronic Equipment|Spatial Orientation",2015,2023,1.19643129726264,1.6097590075241,1.35912102064608,2.702,43420,2.4963,51880,,-0.2057,-0.0761287934863065,8460,0.194841087056656,2,2,1
53-5022.00,49-3051.00,24,33.0679406227129,"Auditory Attention|Building and Construction|Depth Perception|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Education and Training|Equipment Maintenance|Equipment Selection|Extent Flexibility|Flexibility of Closure|Geography|Hearing Sensitivity|Law and Government|Manual Dexterity|Mechanical|Night Vision|Operation and Control|Operations Monitoring|Peripheral Vision|Physics|Quality Control Analysis|Repairing and Maintaining Electronic Equipment|Spatial Orientation|Stamina|Telecommunications",2015,2023,1.22910795499928,1.59124939389085,1.3778308592797,2.8377,38280,2.4963,51880,,-0.341400000000001,-0.12030870070832,13600,0.355276907001045,2,2,1
53-5022.00,49-3092.00,15,19.6556505946995,"Auditory Attention|Building and Construction|Depth Perception|Equipment Maintenance|Finger Dexterity|Flexibility of Closure|Glare Sensitivity|Inspecting Equipment, Structures, or Materials|Mechanical|Operations Monitoring|Perceptual Speed|Peripheral Vision|Stamina|Technology Design|Visual Color Discrimination",2015,2023,1.13222007877884,1.55336137425677,1.3103767063133,2.78417841784178,35670,2.4963,51880,,-0.287878417841784,-0.103397977657243,16210,0.454443509952341,2,2,1
53-5022.00,49-9011.00,14,20.6056111353261,"Building and Construction|Depth Perception|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Maintenance|Glare Sensitivity|Gross Body Coordination|Hearing Sensitivity|Manual Dexterity|Night Vision|Operation and Control|Peripheral Vision|Quality Control Analysis|Repairing and Maintaining Electronic Equipment|Visual Color Discrimination",2015,2023,1.2718683663177,1.75281990325975,1.471829366809,1.9479,38160,2.4963,51880,,0.5484,0.281533959648852,13720,0.359538784067086,2,2,1
53-5022.00,49-9052.00,16,20.7687519050114,"Building and Construction|Depth Perception|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Education and Training|Equipment Selection|Geography|Gross Body Coordination|Monitoring Processes, Materials, or Surroundings|Night Vision|Operation and Control|Operations Monitoring|Public Safety and Security|Stamina|Telecommunications|Time Sharing|Visual Color Discrimination",2015,2023,1.20180859219305,1.45558931156261,1.29804699406322,2.2836,52920,2.4963,51880,,0.212699999999999,0.0931424067262214,-1040,-0.0196523053665911,2,2,1
53-5022.00,49-9061.00,10,11.7636481061339,"Far Vision|Finger Dexterity|Flexibility of Closure|Inspecting Equipment, Structures, or Materials|Memorization|Perceptual Speed|Psychology|Technology Design|Telecommunications|Visual Color Discrimination",2015,2023,1.20942291145039,1.15697826589952,1.17636481061339,2.89048904890489,40620,2.4963,51880,,-0.394189048904891,-0.136374517334441,11260,0.277203348104382,1,2,0
53-5022.00,49-9092.00,21,29.6464938671314,"Building and Construction|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Maintenance|Extent Flexibility|Finger Dexterity|Geography|Gross Body Coordination|Inspecting Equipment, Structures, or Materials|Manual Dexterity|Mechanical|Medicine and Dentistry|Night Vision|Operations Monitoring|Peripheral Vision|Physics|Psychology|Quality Control Analysis|Reaction Time|Repairing and Maintaining Electronic Equipment|Spatial Orientation|Time Sharing",2015,2023,1.29785799542083,1.58173860140445,1.41173780319673,3.33803380338034,50470,2.4963,51880,,-0.841733803380338,-0.252164553435,1410,0.0279373885476522,2,2,1
53-5022.00,51-2011.00,18,23.984893618809,"Auditory Attention|Depth Perception|Extent Flexibility|Geography|Glare Sensitivity|Hearing Sensitivity|Inspecting Equipment, Structures, or Materials|Law and Government|Manual Dexterity|Mechanical|Medicine and Dentistry|Operation and Control|Peripheral Vision|Public Safety and Security|Quality Control Analysis|Repairing and Maintaining Electronic Equipment|Spatial Orientation|Technology Design",2015,2023,1.13292431205209,1.61426853771626,1.33249408993383,3.0625,48970,2.4963,51880,,-0.5662,-0.184881632653061,2910,0.0594241372268736,2,2,1
53-5022.00,51-3011.00,11,14.036670851102,"Finger Dexterity|Flexibility of Closure|Food Production|Inspecting Equipment, Structures, or Materials|Memorization|Monitoring Processes, Materials, or Surroundings|Operations Monitoring|Perceptual Speed|Physics|Public Safety and Security|Time Sharing",2015,2023,1.42447318318574,1.20371219106679,1.27606098646382,2.0203,24170,2.4963,51880,,0.476,0.23560857298421,27710,1.14646255688871,1,2,0
53-5022.00,51-4021.00,18,24.677879803418,"Auditory Attention|Depth Perception|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Maintenance|Far Vision|Finger Dexterity|Flexibility of Closure|Glare Sensitivity|Inspecting Equipment, Structures, or Materials|Manual Dexterity|Monitoring Processes, Materials, or Surroundings|Night Vision|Operation and Control|Perceptual Speed|Quality Control Analysis|Reaction Time|Spatial Orientation|Technology Design",2015,2023,1.18050236014285,1.6388540955969,1.37099332241211,2.1163,33120,2.4963,51880,,0.38,0.179558663705524,18760,0.566425120772947,2,2,1
53-5022.00,51-4031.00,18,23.9889881427369,"Auditory Attention|Depth Perception|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Maintenance|Equipment Selection|Extent Flexibility|Far Vision|Finger Dexterity|Flexibility of Closure|Gross Body Coordination|Monitoring Processes, Materials, or Surroundings|Night Vision|Operation and Control|Quality Control Analysis|Reaction Time|Repairing and Maintaining Electronic Equipment|Stamina|Technology Design",2015,2023,1.20295273154755,1.50270062035467,1.33272156348539,2.2267,31280,2.4963,51880,,0.2696,0.121076031795931,20600,0.658567774936062,2,2,1
53-5022.00,51-5113.00,18,24.7347023703035,Auditory Attention|Equipment Maintenance|Equipment Selection|Gross Body Coordination|Hearing Sensitivity|Manual Dexterity|Mechanical|Memorization|Night Vision|Perceptual Speed|Peripheral Vision|Quality Control Analysis|Reaction Time|Repairing and Maintaining Electronic Equipment|Spatial Orientation|Stamina|Technology Design|Visual Color Discrimination,2015,2023,1.16958454308892,1.64905171360061,1.37415013168353,2.1009899010099,30260,2.4963,51880,,0.395310098990101,0.188154211878926,21620,0.714474553866491,2,2,1
53-5022.00,51-6011.00,11,13.5090276361665,"Auditory Attention|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Extent Flexibility|Food Production|Hearing Sensitivity|Law and Government|Public Safety and Security|Repairing and Maintaining Electronic Equipment|Stamina|Time Sharing|Visual Color Discrimination",2015,2023,1.19077260322342,1.2774276018688,1.22809342146969,1.354,20820,2.4963,51880,,1.1423,0.843648449039882,31060,1.49183477425552,2,2,1
53-5022.00,51-7011.00,19,25.4000088253725,"Auditory Attention|Building and Construction|Depth Perception|Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment|Equipment Maintenance|Equipment Selection|Far Vision|Finger Dexterity|Gross Body Coordination|Hearing Sensitivity|Mechanical|Medicine and Dentistry|Operations Monitoring|Perceptual Speed|Quality Control Analysis|Repairing and Maintaining Electronic Equipment|Spatial Orientation|Technology Design|Visual Color Discrimination",2015,2023,1.24229849239698,1.47075394094843,1.33684256975645,2.1526,32270,2.4963,51880,,0.3437,0.159667378983555,19610,0.607685156492098,2,2,1
53-5022.00,51-7042.00,20,27.6407208680243,Auditory Attention|Building and Construction|Depth Perception|Equipment Maintenance|Equipment Selection|Extent Flexibility|Far Vision|Finger Dexterity|Flexibility of Closure|Hearing Sensitivity|Mechanical|Memorization|Operation and Control|Perceptual Speed|Quality Control Analysis|Reaction Time|Spatial Orientation|Stamina|Time Sharing|Visual Color Discrimination,2015,2023,1.28379450533497,1.5118940452229,1.38203604340121,1.9076,27820,2.4963,51880,,0.5887,0.308607674564898,24060,0.864845434938893,2,2,1
53-5022.00,51-8091.00,13,17.1229597109901,"Equipment Selection|Extent Flexibility|Far Vision|Finger Dexterity|Glare Sensitivity|Inspecting Equipment, Structures, or Materials|Monitoring Processes, Materials, or Surroundings|Operation and Control|Operations Monitoring|Physics|Quality Control Analysis|Time Sharing|Visual Color Discrimination",2015,2023,1.21128518513037,1.46500369244943,1.31715074699924,3.5139,59320,2.4963,51880,,-1.0176,-0.289592760180996,-7440,-0.125421443020904,2,2,1
