"O.NET.SOC.Code","Element.ID","Element.Name","Data.Value","occupation_mean","skill_mean","rca","effective_use"
"51-8011.00","2.B.1.f","Service Orientation",2.88,2.78790960451977,2.91606741573034,0.97976182497788,FALSE
"51-8011.00","2.B.2.i","Complex Problem Solving",3.75,2.78790960451977,3.12011235955056,1.19230295415465,TRUE
"51-8011.00","2.B.3.a","Operations Analysis",1.38,2.78790960451977,1.88168539325843,0.727541311881694,FALSE
"51-8011.00","2.B.3.b","Technology Design",1.38,2.78790960451977,1.65910112359551,0.825147931063439,FALSE
"51-8011.00","2.B.3.c","Equipment Selection",1,2.78790960451977,1.89595505617978,0.523235916936043,FALSE
"51-8011.00","2.B.3.d","Installation",1,2.78790960451977,1.23404494382022,0.803886266264117,FALSE
"51-8011.00","2.B.3.e","Programming",2,2.78790960451977,1.46056179775281,1.35842493459171,TRUE
"51-8011.00","2.B.3.g","Operations Monitoring",4,2.78790960451977,2.78752808988764,1.42352901969105,TRUE
"51-8011.00","2.B.3.h","Operation and Control",4,2.78790960451977,2.48112359550562,1.59932666649376,TRUE
"51-8011.00","2.B.3.j","Equipment Maintenance",1.12,2.78790960451977,1.85516853932584,0.598908170665874,FALSE
"51-8011.00","2.B.3.k","Troubleshooting",3,2.78790960451977,2.20707865168539,1.34843193947647,TRUE
"51-8011.00","2.B.3.l","Repairing",1.38,2.78790960451977,1.83280898876404,0.746943008219883,FALSE
"51-8011.00","2.B.3.m","Quality Control Analysis",3.25,2.78790960451977,2.5647191011236,1.25709801554066,TRUE
"51-8011.00","2.B.4.e","Judgment and Decision Making",3.5,2.78790960451977,3.20876404494382,1.08207122411674,TRUE
"51-8011.00","2.B.4.g","Systems Analysis",3.12,2.78790960451977,2.56865168539326,1.20496647262245,TRUE
"51-8011.00","2.B.4.h","Systems Evaluation",2.88,2.78790960451977,2.49292134831461,1.14606565302433,TRUE
"51-8011.00","2.B.5.a","Time Management",3.38,2.78790960451977,3.05786516853933,1.0965386762756,TRUE
"51-8011.00","2.B.5.b","Management of Financial Resources",2,2.78790960451977,1.81606741573034,1.0925054584395,TRUE
"51-8011.00","2.B.5.c","Management of Material Resources",2,2.78790960451977,1.97,1.00713886526878,TRUE
"51-8011.00","2.B.5.d","Management of Personnel Resources",3,2.78790960451977,2.62516853932584,1.13367782002809,TRUE
"51-8011.00","2.C.1.a","Administration and Management",2.36,2.78790960451977,2.9025,0.806613266564622,FALSE
"51-8011.00","2.C.1.b","Administrative",1.88,2.78790960451977,2.67073529411765,0.698316959682407,FALSE
"51-8011.00","2.C.1.c","Economics and Accounting",1.26,2.78790960451977,2.10279411764706,0.594428163553996,FALSE
"51-8011.00","2.C.1.d","Sales and Marketing",1.17,2.78790960451977,2.12558823529412,0.546049872692491,FALSE
"51-8011.00","2.C.1.e","Customer and Personal Service",1.97,2.78790960451977,3.62014705882353,0.53984066927544,FALSE
"51-8011.00","2.C.1.f","Personnel and Human Resources",1.84,2.78790960451977,2.33029411764706,0.7833081951287,FALSE
"51-8011.00","2.C.10","Transportation",1.48,2.78790960451977,2.07617647058824,0.707168710650522,FALSE
"51-8011.00","2.C.2.a","Production and Processing",2.35,2.78790960451977,2.37367647058824,0.982136663217288,FALSE
"51-8011.00","2.C.2.b","Food Production",1,2.78790960451977,1.23014705882353,0.806433487097467,FALSE
"51-8011.00","2.C.3.a","Computers and Electronics",2.85,2.78790960451977,2.92455882352941,0.966740883027877,FALSE
"51-8011.00","2.C.3.b","Engineering and Technology",3.54,2.78790960451977,2.32308823529412,1.51169140110647,TRUE
"51-8011.00","2.C.3.c","Design",3.02,2.78790960451977,2.00735294117647,1.49248092901849,TRUE
"51-8011.00","2.C.3.d","Building and Construction",1.99,2.78790960451977,1.74323529411765,1.132459429555,TRUE
"51-8011.00","2.C.3.e","Mechanical",3.88,2.78790960451977,2.49117647058824,1.54508657284137,TRUE
"51-8011.00","2.C.4.a","Mathematics",3.58,2.78790960451977,3.13926470588235,1.13130752368303,TRUE
"51-8011.00","2.C.4.b","Physics",4.08,2.78790960451977,2.11941176470588,1.90972313126886,TRUE
"51-8011.00","2.C.4.c","Chemistry",3.37,2.78790960451977,2.35205882352941,1.4213705341348,TRUE
"51-8011.00","2.C.4.d","Biology",1.9,2.78790960451977,2.31617647058824,0.813780992202133,FALSE
"51-8011.00","2.C.4.e","Psychology",2.18,2.78790960451977,2.52632352941176,0.856038136135007,FALSE
"51-8011.00","2.C.4.f","Sociology and Anthropology",1.31,2.78790960451977,1.83544117647059,0.708037746705962,FALSE
"51-8011.00","2.C.4.g","Geography",1.17,2.78790960451977,1.71838235294118,0.675447570380596,FALSE
"51-8011.00","2.C.5.a","Medicine and Dentistry",1.36,2.78790960451977,2.40441176470588,0.561119872942852,FALSE
"51-8011.00","2.C.5.b","Therapy and Counseling",1.26,2.78790960451977,1.95088235294118,0.640715235237343,FALSE
"51-8011.00","2.C.6","Education and Training",2.8,2.78790960451977,2.99926470588235,0.926123321147187,FALSE
"51-8011.00","2.C.7.a","English Language",2.93,2.78790960451977,3.66367647058824,0.793370578827962,FALSE
"51-8011.00","2.C.7.b","Foreign Language",1.06,2.78790960451977,1.66191176470588,0.632737376050308,FALSE
"51-8011.00","2.C.7.c","Fine Arts",1.03,2.78790960451977,1.16147058823529,0.879740516986253,FALSE
"51-8011.00","2.C.7.d","History and Archeology",1.1,2.78790960451977,1.31720588235294,0.828446771410891,FALSE
"51-8011.00","2.C.7.e","Philosophy and Theology",1.08,2.78790960451977,1.5575,0.687893627526762,FALSE
"51-8011.00","2.C.8.a","Public Safety and Security",3.66,2.78790960451977,2.80867647058824,1.29272145126066,TRUE
"51-8011.00","2.C.8.b","Law and Government",2.78,2.78790960451977,2.42441176470588,1.13753298631599,TRUE
"51-8011.00","2.C.9.a","Telecommunications",1.94,2.78790960451977,2.07720588235294,0.926505010404702,FALSE
"51-8011.00","2.C.9.b","Communications and Media",1.9,2.78790960451977,2.18676470588235,0.861940190126671,FALSE
"51-8011.00","4.A.1.a.1","Getting Information",4.52,2.78790960451977,4.26205882352941,1.0520698661396,TRUE
"51-8011.00","4.A.1.a.2","Monitoring Processes, Materials, or Surroundings",4.52,2.78790960451977,3.71411764705882,1.20728099700894,TRUE
"51-8011.00","4.A.1.b.1","Identifying Objects, Actions, and Events",4.51,2.78790960451977,3.90808823529412,1.14482147504279,TRUE
"51-8011.00","4.A.1.b.2","Inspecting Equipment, Structures, or Materials",4.04,2.78790960451977,3.39470588235294,1.18060548964928,TRUE
"51-8011.00","4.A.1.b.3","Estimating the Quantifiable Characteristics of Products, Events, or Information",3.36,2.78790960451977,3.16132352941176,1.05437699035941,TRUE
"51-8011.00","4.A.2.a.1","Judging the Qualities of Objects, Services, or People",3.13,2.78790960451977,3.37911764705882,0.918896529474066,FALSE
"51-8011.00","4.A.2.a.2","Processing Information",4.29,2.78790960451977,3.68088235294118,1.15619461258317,TRUE
"51-8011.00","4.A.2.a.3","Evaluating Information to Determine Compliance with Standards",4.73,2.78790960451977,3.6875,1.27249093701167,TRUE
"51-8011.00","4.A.2.a.4","Analyzing Data or Information",3.94,2.78790960451977,3.44852941176471,1.13341217531373,TRUE
"51-8011.00","4.A.2.b.1","Making Decisions and Solving Problems",4.18,2.78790960451977,3.98882352941176,1.03957791549196,TRUE
"51-8011.00","4.A.2.b.2","Thinking Creatively",2.58,2.78790960451977,3.25882352941176,0.78538833883084,FALSE
"51-8011.00","4.A.2.b.3","Updating and Using Relevant Knowledge",4.26,2.78790960451977,3.88014705882353,1.08914825352926,TRUE
"51-8011.00","4.A.2.b.4","Developing Objectives and Strategies",2.36,2.78790960451977,2.98147058823529,0.785248399042416,FALSE
"51-8011.00","4.A.2.b.5","Scheduling Work and Activities",2.95,2.78790960451977,3.095,0.945555333684901,FALSE
"51-8011.00","4.A.2.b.6","Organizing, Planning, and Prioritizing Work",3.58,2.78790960451977,3.65705882352941,0.971128426413934,FALSE
"51-8011.00","4.A.3.a.1","Performing General Physical Activities",2.29,2.78790960451977,3.06117647058824,0.74211754966449,FALSE
"51-8011.00","4.A.3.a.2","Handling and Moving Objects",1.94,2.78790960451977,3.06470588235294,0.627969446831401,FALSE
"51-8011.00","4.A.3.a.3","Controlling Machines and Processes",4.14,2.78790960451977,2.97294117647059,1.38146412420959,TRUE
"51-8011.00","4.A.3.a.4","Operating Vehicles, Mechanized Devices, or Equipment",2.21,2.78790960451977,2.42044117647059,0.905781251853113,FALSE
"51-8011.00","4.A.3.b.1","Working with Computers",3.64,2.78790960451977,3.55235294117647,1.01650814187928,TRUE
"51-8011.00","4.A.3.b.2","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",2.03,2.78790960451977,2.08632352941176,0.965250350512986,FALSE
"51-8011.00","4.A.3.b.4","Repairing and Maintaining Mechanical Equipment",2.17,2.78790960451977,2.22647058823529,0.966870606305652,FALSE
"51-8011.00","4.A.3.b.5","Repairing and Maintaining Electronic Equipment",2.26,2.78790960451977,2.17941176470588,1.02871419907078,TRUE
"51-8011.00","4.A.3.b.6","Documenting/Recording Information",4.39,2.78790960451977,3.67279411764706,1.18575106165821,TRUE
"51-8011.00","4.A.4.a.1","Interpreting the Meaning of Information for Others",3.27,2.78790960451977,3.3325,0.973426535060012,FALSE
"51-8011.00","4.A.4.a.2","Communicating with Supervisors, Peers, or Subordinates",4.33,2.78790960451977,4.02235294117647,1.06790669047015,TRUE
"51-8011.00","4.A.4.a.3","Communicating with People Outside the Organization",2.5,2.78790960451977,3.21470588235294,0.771479428130182,FALSE
"51-8011.00","4.A.4.a.4","Establishing and Maintaining Interpersonal Relationships",3.29,2.78790960451977,3.70014705882353,0.882068877762662,FALSE
"51-8011.00","4.A.4.a.5","Assisting and Caring for Others",1.94,2.78790960451977,3.27073529411765,0.588412538643335,FALSE
"51-8011.00","4.A.4.a.6","Selling or Influencing Others",1.41,2.78790960451977,2.43367647058824,0.574753805583065,FALSE
"51-8011.00","4.A.4.a.7","Resolving Conflicts and Negotiating with Others",2.3,2.78790960451977,3.00411764705882,0.759515227874081,FALSE
"51-8011.00","4.A.4.a.8","Performing for or Working Directly with the Public",1.54,2.78790960451977,3.07220588235294,0.49727427237271,FALSE
"51-8011.00","4.A.4.b.1","Coordinating the Work and Activities of Others",3.52,2.78790960451977,3.16235294117647,1.10422585290586,TRUE
"51-8011.00","4.A.4.b.2","Developing and Building Teams",3.03,2.78790960451977,3.08117647058824,0.975554736650346,FALSE
"51-8011.00","4.A.4.b.3","Training and Teaching Others",3.51,2.78790960451977,3.31088235294118,1.05169292794225,TRUE
"51-8011.00","4.A.4.b.4","Guiding, Directing, and Motivating Subordinates",3.05,2.78790960451977,2.86441176470588,1.05630655943575,TRUE
"51-8011.00","4.A.4.b.5","Coaching and Developing Others",3.09,2.78790960451977,2.97632352941176,1.02992103411593,TRUE
"51-8011.00","4.A.4.b.6","Providing Consultation and Advice to Others",2.68,2.78790960451977,2.92205882352941,0.909853407169021,FALSE
"51-8011.00","4.A.4.c.1","Performing Administrative Activities",3.48,2.78790960451977,2.77970588235294,1.24195535372472,TRUE
"51-8011.00","4.A.4.c.2","Staffing Organizational Units",1.5,2.78790960451977,2.12044117647059,0.70176324151158,FALSE
"51-8011.00","4.A.4.c.3","Monitoring and Controlling Resources",1.93,2.78790960451977,2.54529411764706,0.752220078043142,FALSE
"51-9071.06","2.A.1.a","Reading Comprehension",2.88,2.38542857142857,3.30483146067416,1.01037136398846,TRUE
"51-9071.06","2.A.1.b","Active Listening",3.12,2.38542857142857,3.51786516853933,1.02828443386061,TRUE
"51-9071.06","2.A.1.c","Writing",2.62,2.38542857142857,2.96438202247191,1.02471944626012,TRUE
"51-9071.06","2.A.1.d","Speaking",3.12,2.38542857142857,3.40775280898876,1.06151067756081,TRUE
"51-9071.06","2.A.1.e","Mathematics",2.75,2.38542857142857,2.48707865168539,1.28197935576402,TRUE
"51-9071.06","2.A.1.f","Science",1.38,2.38542857142857,2.00426966292135,0.798290187342128,FALSE
"51-9071.06","2.A.2.a","Critical Thinking",3,2.38542857142857,3.47539325842697,1.00081811562404,TRUE
"51-9071.06","2.A.2.b","Active Learning",2.5,2.38542857142857,3.01674157303371,0.960814963138513,FALSE
"51-9071.06","2.A.2.c","Learning Strategies",2.25,2.38542857142857,2.65910112359551,0.981037304604722,FALSE
"51-9071.06","2.A.2.d","Monitoring",3,2.38542857142857,3.31213483146067,1.05014943803403,TRUE
"51-9071.06","2.B.1.a","Social Perceptiveness",2.75,2.38542857142857,3.13943820224719,1.01559045989179,TRUE
"51-9071.06","2.B.1.b","Coordination",2.62,2.38542857142857,3.1147191011236,0.975259664178082,FALSE
"51-9071.06","2.B.1.c","Persuasion",2.5,2.38542857142857,2.72258426966292,1.06462469338063,TRUE
"51-9071.06","2.B.1.d","Negotiation",2.25,2.38542857142857,2.56033707865169,1.01888045160729,TRUE
"51-9071.06","2.B.1.e","Instructing",2,2.38542857142857,2.74898876404494,0.843519036877493,FALSE
"51-9071.06","2.B.1.f","Service Orientation",2.75,2.38542857142857,2.91606741573034,1.09338469694588,TRUE
"51-9071.06","2.B.2.i","Complex Problem Solving",2.75,2.38542857142857,3.12011235955056,1.021880983825,TRUE
"51-9071.06","2.B.3.a","Operations Analysis",2.5,2.38542857142857,1.88168539325843,1.54039057415095,TRUE
"51-9071.06","2.B.3.b","Technology Design",2,2.38542857142857,1.65910112359551,1.39763895139136,TRUE
"51-9071.06","2.B.3.c","Equipment Selection",2.62,2.38542857142857,1.89595505617978,1.60217927881241,TRUE
"51-9071.06","2.B.3.d","Installation",1,2.38542857142857,1.23404494382022,0.939521840856084,FALSE
"51-9071.06","2.B.3.e","Programming",1,2.38542857142857,1.46056179775281,0.79381247619989,FALSE
"51-9071.06","2.B.3.g","Operations Monitoring",2.75,2.38542857142857,2.78752808988764,1.14380317787241,TRUE
"51-9071.06","2.B.3.h","Operation and Control",2.25,2.38542857142857,2.48112359550562,1.05140969345056,TRUE
"51-9071.06","2.B.3.j","Equipment Maintenance",2.12,2.38542857142857,1.85516853932584,1.32492211020649,TRUE
"51-9071.06","2.B.3.k","Troubleshooting",2,2.38542857142857,2.20707865168539,1.0506305939136,TRUE
"51-9071.06","2.B.3.l","Repairing",1.88,2.38542857142857,1.83280898876404,1.18926462425638,TRUE
"51-9071.06","2.B.3.m","Quality Control Analysis",3.38,2.38542857142857,2.5647191011236,1.52796973267562,TRUE
"51-9071.06","2.B.4.e","Judgment and Decision Making",2.88,2.38542857142857,3.20876404494382,1.04062094435858,TRUE
"51-9071.06","2.B.4.g","Systems Analysis",2,2.38542857142857,2.56865168539326,0.902739895728304,FALSE
"51-9071.06","2.B.4.h","Systems Evaluation",1.88,2.38542857142857,2.49292134831461,0.874353655332855,FALSE
"51-9071.06","2.B.5.a","Time Management",2.5,2.38542857142857,3.05786516853933,0.947893475851771,FALSE
"51-9071.06","2.B.5.b","Management of Financial Resources",2.12,2.38542857142857,1.81606741573034,1.35344855296785,TRUE
"51-9071.06","2.B.5.c","Management of Material Resources",2.25,2.38542857142857,1.97,1.32420172536219,TRUE
"51-9071.06","2.B.5.d","Management of Personnel Resources",2.12,2.38542857142857,2.62516853932584,0.936303242664759,FALSE
"51-9141.00","2.A.1.a","Reading Comprehension",3.38,2.48685714285714,3.30483146067416,1.13741989437471,TRUE
"51-9141.00","2.A.1.b","Active Listening",3.25,2.48685714285714,3.51786516853933,1.0274426913754,TRUE
"51-9141.00","2.A.1.c","Writing",2.75,2.48685714285714,2.96438202247191,1.03169650464605,TRUE
"51-9141.00","2.A.1.d","Speaking",2.88,2.48685714285714,3.40775280898876,0.939891754131279,FALSE
"51-9141.00","2.A.1.e","Mathematics",1.88,2.48685714285714,2.48707865168539,0.840662675701651,FALSE
"51-9141.00","2.A.1.f","Science",1.88,2.48685714285714,2.00426966292135,1.04317010464492,TRUE
"51-9141.00","2.A.2.a","Critical Thinking",3.38,2.48685714285714,3.47539325842697,1.0815987634814,TRUE
"51-9141.00","2.A.2.b","Active Learning",2.5,2.48685714285714,3.01674157303371,0.92162731241308,FALSE
"51-9141.00","2.A.2.c","Learning Strategies",2.25,2.48685714285714,2.65910112359551,0.941024868582815,FALSE
"51-9141.00","2.A.2.d","Monitoring",3.25,2.48685714285714,3.31213483146067,1.09126138897729,TRUE
"51-9141.00","2.B.1.a","Social Perceptiveness",2.88,2.48685714285714,3.13943820224719,1.02022035757659,TRUE
"51-9141.00","2.B.1.b","Coordination",2.88,2.48685714285714,3.1147191011236,1.02831705245293,TRUE
"51-9141.00","2.B.1.c","Persuasion",2.25,2.48685714285714,2.72258426966292,0.919082767524283,FALSE
"51-9141.00","2.B.1.d","Negotiation",2,2.48685714285714,2.56033707865169,0.868732934075702,FALSE
"51-9141.00","2.B.1.e","Instructing",2.25,2.48685714285714,2.74898876404494,0.910254824649755,FALSE
"51-9141.00","2.B.1.f","Service Orientation",2.12,2.48685714285714,2.91606741573034,0.808521805221362,FALSE
"51-9141.00","2.B.2.i","Complex Problem Solving",2.75,2.48685714285714,3.12011235955056,0.980202703809163,FALSE
"51-9141.00","2.B.3.a","Operations Analysis",2.12,2.48685714285714,1.88168539325843,1.25297464685675,TRUE
"51-9141.00","2.B.3.b","Technology Design",1.75,2.48685714285714,1.65910112359551,1.17305568181533,TRUE
"51-9141.00","2.B.3.c","Equipment Selection",2.38,2.48685714285714,1.89595505617978,1.39605444286191,TRUE
"51-9141.00","2.B.3.d","Installation",1.38,2.48685714285714,1.23404494382022,1.24365965441685,TRUE
"51-9141.00","2.B.3.e","Programming",1.62,2.48685714285714,1.46056179775281,1.23352658425373,TRUE
"51-9141.00","2.B.3.g","Operations Monitoring",3.62,2.48685714285714,2.78752808988764,1.44425125710417,TRUE
"51-9141.00","2.B.3.h","Operation and Control",2.88,2.48685714285714,2.48112359550562,1.2909146368557,TRUE
"51-9141.00","2.B.3.j","Equipment Maintenance",2.88,2.48685714285714,1.85516853932584,1.72648398104582,TRUE
"51-9141.00","2.B.3.k","Troubleshooting",2.88,2.48685714285714,2.20707865168539,1.45120282090554,TRUE
"51-9141.00","2.B.3.l","Repairing",2.5,2.48685714285714,1.83280898876404,1.5169673682552,TRUE
"51-9141.00","2.B.3.m","Quality Control Analysis",3.25,2.48685714285714,2.5647191011236,1.4092790337454,TRUE
"51-9141.00","2.B.4.e","Judgment and Decision Making",2.88,2.48685714285714,3.20876404494382,0.998178339206091,FALSE
"51-9141.00","2.B.4.g","Systems Analysis",2.25,2.48685714285714,2.56865168539326,0.974160996451638,FALSE
"51-9141.00","2.B.4.h","Systems Evaluation",2,2.48685714285714,2.49292134831461,0.892225959741426,FALSE
"51-9141.00","2.B.5.a","Time Management",2.75,2.48685714285714,3.05786516853933,1.00015612280274,TRUE
"51-9141.00","2.B.5.b","Management of Financial Resources",1.5,2.48685714285714,1.81606741573034,0.918570997128458,FALSE
"51-9141.00","2.B.5.c","Management of Material Resources",1.62,2.48685714285714,1.97,0.914538987550006,FALSE
"51-9141.00","2.B.5.d","Management of Personnel Resources",2.25,2.48685714285714,2.62516853932584,0.953188432626301,FALSE
"53-1042.01","1.A.1.a.1","Oral Comprehension",3.88,2.89435028248588,3.78529411764706,0.979456787940448,FALSE
"53-1042.01","1.A.1.a.2","Written Comprehension",3.38,2.89435028248588,3.53823529411765,0.91281585446783,FALSE
"53-1042.01","1.A.1.a.3","Oral Expression",3.88,2.89435028248588,3.71147058823529,0.998938811379156,FALSE
"53-1042.01","1.A.1.a.4","Written Expression",3.12,2.89435028248588,3.28455882352941,0.907675753825324,FALSE
"53-1042.01","1.A.1.b.1","Fluency of Ideas",2.88,2.89435028248588,2.83308823529412,0.971371980036589,FALSE
"53-1042.01","1.A.1.b.2","Originality",2.62,2.89435028248588,2.74073529411765,0.913455475591431,FALSE
"53-1042.01","1.A.1.b.3","Problem Sensitivity",3.38,2.89435028248588,3.69691176470588,0.873636559071403,FALSE
"53-1042.01","1.A.1.b.4","Deductive Reasoning",3.62,2.89435028248588,3.55852941176471,0.972055799023876,FALSE
"53-1042.01","1.A.1.b.5","Inductive Reasoning",3.38,2.89435028248588,3.49088235294118,0.925197971964614,FALSE
"53-1042.01","1.A.1.b.6","Information Ordering",3.5,2.89435028248588,3.44485294117647,0.9708464393442,FALSE
"53-1042.01","1.A.1.b.7","Category Flexibility",3.25,2.89435028248588,3.13044117647059,0.992044144787537,FALSE
"53-1042.01","1.A.1.c.1","Mathematical Reasoning",2.75,2.89435028248588,2.66205882352941,0.987116089216727,FALSE
"53-1042.01","1.A.1.c.2","Number Facility",2.75,2.89435028248588,2.6025,1.00970647267905,TRUE
"53-1042.01","1.A.1.d.1","Memorization",2.25,2.89435028248588,2.445,0.879340020685075,FALSE
"53-1042.01","1.A.1.e.1","Speed of Closure",2.25,2.89435028248588,2.59588235294118,0.828229502827445,FALSE
"53-1042.01","1.A.1.e.2","Flexibility of Closure",2.75,2.89435028248588,2.99161764705882,0.878374647151413,FALSE
"53-1042.01","1.A.1.e.3","Perceptual Speed",2.5,2.89435028248588,2.91735294117647,0.818849748737555,FALSE
"53-1042.01","1.A.1.f.1","Spatial Orientation",1.88,2.89435028248588,1.53970588235294,1.1667377907567,TRUE
"53-1042.01","1.A.1.f.2","Visualization",2.25,2.89435028248588,2.78485294117647,0.772028683736076,FALSE
"53-1042.01","1.A.1.g.1","Selective Attention",3.12,2.89435028248588,3.10455882352941,0.960302115564806,FALSE
"53-1042.01","1.A.1.g.2","Time Sharing",2.5,2.89435028248588,2.7125,0.880690773405022,FALSE
"53-1042.01","1.A.2.a.1","Arm-Hand Steadiness",2.12,2.89435028248588,2.74102941176471,0.73905260129333,FALSE
"53-1042.01","1.A.2.a.2","Manual Dexterity",2.25,2.89435028248588,2.62735294117647,0.818308921074111,FALSE
"53-1042.01","1.A.2.a.3","Finger Dexterity",2.62,2.89435028248588,2.92308823529412,0.856470780228279,FALSE
"53-1042.01","1.A.2.b.1","Control Precision",2.38,2.89435028248588,2.59338235294118,0.876927299819323,FALSE
"53-1042.01","1.A.2.b.2","Multilimb Coordination",2.38,2.89435028248588,2.46794117647059,0.921499995966735,FALSE
"53-1042.01","1.A.2.b.3","Response Orientation",2,2.89435028248588,1.97014705882353,0.970028592398634,FALSE
"53-1042.01","1.A.2.b.4","Rate Control",1.88,2.89435028248588,1.9025,0.944248641046814,FALSE
"53-1042.01","1.A.2.c.1","Reaction Time",2,2.89435028248588,2.08764705882353,0.91543202679378,FALSE
"53-1042.01","1.A.2.c.2","Wrist-Finger Speed",1.75,2.89435028248588,1.81441176470588,0.92162740483214,FALSE
"53-1042.01","1.A.2.c.3","Speed of Limb Movement",1.75,2.89435028248588,1.70911764705882,0.978406377630265,FALSE
"53-1042.01","1.A.3.a.1","Static Strength",2.12,2.89435028248588,2.16529411764706,0.935561086356042,FALSE
"53-1042.01","1.A.3.a.2","Explosive Strength",1,2.89435028248588,1.19647058823529,0.798640182667435,FALSE
"53-1042.01","1.A.3.a.3","Dynamic Strength",1,2.89435028248588,1.82323529411765,0.524095541714974,FALSE
"53-1042.01","1.A.3.a.4","Trunk Strength",2.25,2.89435028248588,2.35308823529412,0.913687093551032,FALSE
"53-1042.01","1.A.3.b.1","Stamina",1.12,2.89435028248588,2.00823529411765,0.532913364771831,FALSE
"53-1042.01","1.A.3.c.1","Extent Flexibility",1,2.89435028248588,2.06588235294118,0.46253819235352,FALSE
"53-1042.01","1.A.3.c.2","Dynamic Flexibility",1,2.89435028248588,1.09338235294118,0.873939008228951,FALSE
"53-1042.01","1.A.3.c.3","Gross Body Coordination",1.12,2.89435028248588,1.875,0.570781561515617,FALSE
"53-1042.01","1.A.3.c.4","Gross Body Equilibrium",1,2.89435028248588,1.78132352941176,0.5364266924942,FALSE
"53-1042.01","1.A.4.a.1","Near Vision",3.38,2.89435028248588,3.62779411764706,0.890281302788763,FALSE
"53-1042.01","1.A.4.a.2","Far Vision",2.62,2.89435028248588,2.92132352941176,0.856988154975962,FALSE
"53-1042.01","1.A.4.a.3","Visual Color Discrimination",2.12,2.89435028248588,2.66235294117647,0.760892699707599,FALSE
"53-1042.01","1.A.4.a.4","Night Vision",1.75,2.89435028248588,1.35823529411765,1.23116488965125,TRUE
"53-1042.01","1.A.4.a.5","Peripheral Vision",1.75,2.89435028248588,1.40647058823529,1.18894175249048,TRUE
"53-1042.01","1.A.4.a.6","Depth Perception",2.5,2.89435028248588,2.31985294117647,1.0297522228498,TRUE
"53-1042.01","1.A.4.a.7","Glare Sensitivity",1.75,2.89435028248588,1.46264705882353,1.14327759107369,TRUE
"53-1042.01","1.A.4.b.1","Hearing Sensitivity",2,2.89435028248588,2.35397058823529,0.811861876201943,FALSE
"53-1042.01","1.A.4.b.2","Auditory Attention",2.38,2.89435028248588,2.41044117647059,0.943481967684324,FALSE
"53-1042.01","1.A.4.b.3","Sound Localization",1.62,2.89435028248588,1.38794117647059,1.11531396190032,TRUE
"53-1042.01","1.A.4.b.4","Speech Recognition",3.75,2.89435028248588,3.41382352941176,1.04964728065751,TRUE
"53-1042.01","1.A.4.b.5","Speech Clarity",3.75,2.89435028248588,3.42882352941176,1.04505541144208,TRUE
"53-1042.01","1.C.1.a","Achievement/Effort",4.08,2.89435028248588,3.88323529411765,1.00396747053032,TRUE
"53-1042.01","1.C.1.b","Persistence",4.06,2.89435028248588,3.91441176470588,0.991089123762113,FALSE
"53-1042.01","1.C.1.c","Initiative",4.2,2.89435028248588,4.04338235294118,0.992562044370447,FALSE
"53-1042.01","1.C.2.b","Leadership",4.56,2.89435028248588,3.72323529411765,1.17030091474015,TRUE
"53-1042.01","1.C.3.a","Cooperation",4.74,2.89435028248588,4.21367647058824,1.07490563410826,TRUE
"53-1042.01","1.C.3.b","Concern for Others",4.16,2.89435028248588,3.92838235294118,1.01188874139625,TRUE
"53-1042.01","1.C.3.c","Social Orientation",3.51,2.89435028248588,3.54838235294118,0.945213444688951,FALSE
"53-1042.01","1.C.4.a","Self-Control",4.34,2.89435028248588,4.14911764705882,0.999510049040581,FALSE
"53-1042.01","1.C.4.b","Stress Tolerance",4.2,2.89435028248588,4.15088235294118,0.966856565222329,FALSE
"53-1042.01","1.C.4.c","Adaptability/Flexibility",4.36,2.89435028248588,4.05808823529412,1.02664001645786,TRUE
"53-1042.01","1.C.5.a","Dependability",4.59,2.89435028248588,4.44573529411765,0.986557198080663,FALSE
"53-1042.01","1.C.5.b","Attention to Detail",4.5,2.89435028248588,4.50088235294118,0.95536216323009,FALSE
"53-1042.01","1.C.5.c","Integrity",4.15,2.89435028248588,4.40485294117647,0.900263966335804,FALSE
"53-1042.01","1.C.6","Independence",4.34,2.89435028248588,3.96205882352941,1.04669944783724,TRUE
"53-1042.01","1.C.7.a","Innovation",4.04,2.89435028248588,3.50426470588235,1.10163479649907,TRUE
"53-1042.01","1.C.7.b","Analytical Thinking",3.85,2.89435028248588,3.89176470588235,0.945294952607378,FALSE
"53-1042.01","2.A.1.a","Reading Comprehension",3.5,2.89435028248588,3.30483146067416,1.01197996079453,TRUE
"53-1042.01","2.A.1.b","Active Listening",3.62,2.89435028248588,3.51786516853933,0.983292134570119,FALSE
"53-1042.01","2.A.1.c","Writing",3.12,2.89435028248588,2.96438202247191,1.00571194384881,TRUE
"53-1042.01","2.A.1.d","Speaking",3.88,2.89435028248588,3.40775280898876,1.08796976356412,TRUE
"53-1042.01","2.A.1.e","Mathematics",2.5,2.89435028248588,2.48707865168539,0.960513943233069,FALSE
"53-1042.01","2.A.1.f","Science",1.25,2.89435028248588,2.00426966292135,0.595946186048435,FALSE
"53-1042.01","2.A.2.a","Critical Thinking",3.62,2.89435028248588,3.47539325842697,0.995308701343501,FALSE
"53-1042.01","2.A.2.b","Active Learning",3.12,2.89435028248588,3.01674157303371,0.988256479368433,FALSE
